,ChEMBL_ID,SMILES,pIC50
874,CHEMBL169570,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,6.602059991
875,CHEMBL415738,Cc1cccc(Nc2cc(NCCO)ncn2)c1,9
876,CHEMBL153409,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,6.135488919
877,CHEMBL171256,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,4.841637508
878,CHEMBL329672,Clc1cccc(Nc2ncnc3ccccc23)c1,7.638272164
879,CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,8.397940009
880,CHEMBL166765,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,6.22184875
881,CHEMBL553137,Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,6.879426069
882,CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,7.096910013
883,CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,9.408935393
884,CHEMBL153170,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,7.537602002
885,CHEMBL355982,Brc1cccc(Nc2ncnc3sccc23)c1,7.455931956
886,CHEMBL345988,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,6.832682665
887,CHEMBL345988,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,6.307153081
888,CHEMBL153518,CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,5.369572125
889,CHEMBL544868,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,7.236572006
890,CHEMBL97162,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,7.080921908
891,CHEMBL345294,Brc1cccc(Nc2ncnc3ccsc23)c1,7.958607315
892,CHEMBL2093928,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,6.377785977
893,CHEMBL155278,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,8.677780705
894,CHEMBL155278,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,7.008773924
895,CHEMBL149512,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,6.13076828
896,CHEMBL98137,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,4.09420412
897,CHEMBL170438,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,4.879426069
898,CHEMBL539822,Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,9.327902142
899,CHEMBL540082,Cl.O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,6.801342913
900,CHEMBL356850,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,8.744727495
901,CHEMBL356850,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,6.769551079
902,CHEMBL357367,CCO.Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,8.026872146
903,CHEMBL151593,CO.Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,8.568636236
904,CHEMBL153419,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,6.718966633
905,CHEMBL153573,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,9
906,CHEMBL153573,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,7.37675071
907,CHEMBL357570,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,8.102372909
908,CHEMBL357570,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,7.070581074
909,CHEMBL352954,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,6.301029996
910,CHEMBL554983,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,7.142667504
911,CHEMBL554983,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,7.031517051
912,CHEMBL358934,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,8.958607315
913,CHEMBL358934,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.48148606
914,CHEMBL355191,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,6.346787486
915,CHEMBL540590,Cl.O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,7.318758763
916,CHEMBL544865,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,6.35261703
917,CHEMBL66031,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,11.09691001
918,CHEMBL555921,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,7.899629455
919,CHEMBL327300,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,4
920,CHEMBL327300,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,5
921,CHEMBL171311,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.356547324
922,CHEMBL166766,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,6.13667714
923,CHEMBL155100,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,6.565431096
924,CHEMBL2094036,C[C@@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,4
925,CHEMBL169780,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5.595166283
926,CHEMBL169780,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5
927,CHEMBL355269,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,6.124938737
928,CHEMBL169200,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,6.045757491
929,CHEMBL169200,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,5
930,CHEMBL168829,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,4.872895202
931,CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.096910013
932,CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,5
933,CHEMBL303144,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,5
934,CHEMBL169920,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.301029996
935,CHEMBL169920,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,5
936,CHEMBL408683,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.397940009
937,CHEMBL408683,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5
938,CHEMBL355891,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,6.080921908
939,CHEMBL168661,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,6.530177984
940,CHEMBL168661,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,5.107905397
941,CHEMBL305178,C[C@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,5
942,CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.13076828
943,CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5
944,CHEMBL172514,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,6.508638306
945,CHEMBL172514,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,5
946,CHEMBL354033,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.573488739
947,CHEMBL355322,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,6.356547324
948,CHEMBL169519,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,5.950781977
949,CHEMBL263528,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.769551079
950,CHEMBL263528,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,5
951,CHEMBL274732,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,6.031517051
952,CHEMBL274732,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,5
953,CHEMBL171545,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,5.815308569
954,CHEMBL171545,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,5
955,CHEMBL169064,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,6.455931956
956,CHEMBL168921,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5.657577319
957,CHEMBL168921,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5
958,CHEMBL169065,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,5.832682665
959,CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,4.017728767
